q,dq,cost
1.8697307564997259,1.662632540810442,197.0469231165468
1.500328211246107,7.413544627557676,151.600811348401
0.007589220151694483,0.30526796893562125,0.005730071289056965
0.10205968145246842,7.886703103691835,2.0383505036815963
0.9451016466079906,0.466211378463675,39.757907850582974
0.07958725766722845,4.311772245634673,0.8305517661062243
1.3242916995584857,5.770058733537483,107.32941249466342
0.5969026983669571,2.194927626030009,16.06226439526472
0.7500853706473851,6.203970498818747,32.76973021451705
0.6634984527545106,5.568849080137014,24.55551862719613
2.273197325181053,4.393091662185253,333.60514278899154
1.2816665519182908,2.7026501799838876,87.14003698037845
1.824075687749259,5.633449234029813,215.51400854014562
0.6178802829467747,2.409877199059407,17.489810732221915
0.09015693226276629,1.916063032213886,0.5285903119550641
1.1168092082101142,2.8870353566354767,64.55814388221056
0.14598808023237914,0.40090955661810845,0.8722049917361249
1.0660693803915176,1.4641894251432,54.551176022267164
1.346145666097397,1.5752460264494879,92.88879871000795
2.0463046446066833,1.8449585155019053,243.160207580012
2.2303502169109883,5.527471049181696,332.3568028897206
2.0793573614148655,3.681911988288512,267.95784602421475
0.6058805386807302,4.338390681146289,18.929958763148786
1.9230851541120324,4.6866734570935575,233.6551074639812
1.4532918158696997,5.208399933716343,128.42965735208747
0.7802976227163514,3.8148925671336213,30.965148099020983
1.927534495730176,3.8474750686476273,227.91121683178778
1.2616074381842173,0.3235087235905958,76.149094256681
2.885439155857704,7.194739238637279,601.0335775745201
3.1266625838435096,2.3263011911429965,625.7114291664344
0.2889836138072354,7.109794079757533,6.241647193790286
1.2795665807636853,6.275544240735134,101.93210545692124
0.10498489478510559,0.8343183143445554,0.5152804334413889
0.037892336479600795,3.9239630060386066,0.41056095005534265
0.36708083363963834,1.9133134558760903,5.930237285482148
0.2102875930238377,7.179230404855724,3.983658138847206
1.995001124771232,2.08789057618565,231.54102551775253
1.1695850921392084,1.0873621901002748,66.15477975219432
3.1097947465445404,4.9721400178709265,661.4675787640897
0.5451711667889235,0.28387555117720265,11.891250571818986
3.0170783501544833,7.8484356304165885,670.6173661556874
1.7925454605647884,4.6279585159953,199.6981356481703
1.196808002008066,2.3634170871583278,73.59256699852796
2.4152682047128806,0.045408651276917844,333.73442330808314
3.015507532768839,2.7073011735817536,584.5040343480892
0.7390050734310807,3.225408931450305,26.733088038968994
1.534378989811722,2.1243078319384354,127.93223402655288
0.47737272167776357,0.9217968667599212,9.368466811510896
0.6970887045729499,5.452654120334453,26.941030610155572
1.6945829511729924,3.304112737815691,167.5098854204379
2.995219115646555,3.343436364155667,585.6450942428276
1.872410050094362,2.590614509273136,204.27136569600515
1.7144610825961286,5.623613116076024,188.1223925410328
1.772351903955667,0.8186611641949275,169.3106165547536
2.885736456954162,2.2491240697318258,525.371886343317
2.0693809954965983,6.887316972504486,296.6796112863717
0.11053712759336635,4.8318172774837445,1.3061029201863492
2.8285846112076207,2.442732777576162,505.73625175603956
2.009855991500313,3.180000535282881,244.3216279011653
3.061606972264465,0.9909952825866553,578.3713721179255
2.332452263402186,1.3836292923377265,321.157584475846
2.7170811941965725,0.09149103329465813,434.6098696760857
0.6091931822732751,3.7165874968371293,18.40134440619304
1.8530668445457585,5.869040941760063,225.05811494634813
1.8613694826833713,7.184667956598218,239.00182421031232
1.8531956434959302,2.731313991393277,200.58786795622825
3.0472527148407753,6.588101557728523,661.5648768009244
1.404826186602727,5.913877651072715,122.91501089896987
0.0781787280581441,4.551120412613317,0.8634517997161103
1.3636698295888394,5.816178038883709,114.66326543599605
0.27735150879341186,0.3553444824126162,3.0321223934650687
0.7998418567624617,5.375341865376276,35.63752931096428
2.6513349293192268,3.4131417048766037,451.7968165223298
1.1602726669817485,1.3622828837971364,65.73888532225399
0.9297795757404557,1.2878120731792366,39.823384714913736
2.7539043283217812,7.327844566390857,548.026436691034
1.7586121804663137,4.187778780920064,188.2452537441381
1.6875902735344157,3.3295003140834956,166.11992421714285
2.970322743048708,3.930751522952563,584.2402275632551
2.530197673426341,0.4811284564433107,374.9448735057979
0.34113572052712055,4.980516681652514,6.703768020629641
0.7710090913029879,4.3196420796763775,31.05545541756751
0.5020634887612249,1.9259965828185956,11.081925629951606
2.4019205257343903,3.9375785785374857,370.61589784664767
1.9828538465642278,7.31232497684414,275.04023219881446
2.711446501857734,2.667238283181171,464.33942494003514
0.4680462389841705,3.8370364717634224,10.957983311569643
2.6710538647557507,3.9664535775935823,466.37019899879624
2.4755227686716457,0.8610057482466429,361.05634184069
1.1287062966017662,3.1987793528688853,67.03215789250237
1.4614564911732923,7.064426008332869,141.02874143989732
0.4581466575350703,0.8722942684226078,8.578727777884678
3.0133586089860667,0.8761981885060584,557.071403846013
1.7431360329492107,7.729901185193219,212.10921624029947
1.2757865453351311,6.841259371099634,103.99508847284332
0.6645777204180009,7.791295130128074,28.472323441104436
0.23803667569492817,0.815584614088305,2.3596278956006755
0.8627564607866196,1.209169079466868,33.6388555111265
1.042802561301831,5.652438944896258,63.4755271068548
0.554390539898084,7.294303640719098,19.433214520798387
2.7061288861090214,3.310603731788082,470.7832541392445
1.6036031485579236,2.0010894336665563,140.72511825224183
2.6645549453770094,6.964473001202775,506.3957543600373
2.7901012475304716,0.5779992716104028,466.90869355257644
0.6752654535568736,3.72752328900206,22.776300228857625
0.07492889233362028,6.906118894849055,1.3716469877245876
2.26494320164302,6.99493358452366,360.76005066444463
2.6295722235924686,6.757038051899455,489.6068164381532
1.027962818674695,1.8701772593422659,51.215887000131445
1.95251711264029,3.7365024396889117,233.588178260055
2.0808625306383313,0.41022787014547024,240.99106591661348
1.8609963217518137,6.416109851978956,231.9331038089663
1.6004438136743755,2.9255901677717127,145.13404166097428
2.7868833340183534,6.430738409880185,547.3122318840011
2.046273187728405,1.1570020019393583,237.69118966752552
0.7542133114252525,5.009515876932892,30.857528202602087
2.598389078409472,4.796951839170135,450.42390625639104
1.5586865571142312,2.3078569394802386,133.50959272544443
2.9642364359801094,5.077134568906809,599.7372535862535
1.4112731664414262,6.214272067126734,125.82361830666471
1.2458068692110684,2.1951282364552425,79.96476867340097
1.4105458885042685,1.2596415597216328,102.05047059637049
0.8344605835695424,6.210343042898728,40.85339491360699
1.5635114714264684,7.674356086912846,167.57352356981244
2.4897578533457154,3.0496246897412087,390.0387365385415
0.5541343409540826,3.518403506522681,14.97679755009678
0.5503645862877807,6.712443666862226,18.396242323217777
0.5178573832991537,6.024932398966157,15.59588057188995
0.23998651397741386,2.1685597538492036,2.7682282855235116
2.755647239945887,4.116798779936781,500.6061848799681
1.0174161418663925,0.05158475113434147,46.07439354759522
2.8738631990247665,5.5794917410058344,569.7610796522506
0.1239581428933317,5.704220292063079,1.7205654604965028
1.2817268462839413,0.5403907522989568,79.63430502369764
0.6030053322233137,5.60948958805432,20.361839578608414
1.9901841597676986,1.5207787363437575,225.91443827880437
2.651576345378922,7.969071820874566,516.7121907165139
1.1305613272384347,1.2101518731448069,61.58709826638193
0.9599036762407163,3.4959309496078,47.60998586558696
2.40197737856677,6.343301453212486,399.7767943224727
2.239529488603265,7.058682613418748,353.025968611996
1.8025215289792973,4.247606146525888,199.3023806863281
2.7389546912745795,4.74148685345637,502.92842015032096
2.5736444340987132,2.729570481959171,415.3203632575356
0.11118060326837576,0.3417609101448953,0.5101413922523939
1.047319274158339,3.869745986923686,58.67238753651499
1.2216174822105996,7.038076738975847,95.63394743653377
1.5227251661010104,4.370131718707051,137.5158322265007
2.8028778223124773,0.20847647613416598,467.0406700395172
1.7987388209682296,4.8087242022232655,202.60114619225544
1.9381571201038046,4.271627355532051,234.19423104849557
0.7887506886707262,6.326296007205518,36.60521277590671
1.8023890983311026,0.8518745521069953,176.1550792918575
0.9136000093619983,7.385397559386692,52.66899945802346
1.5957325913286002,4.61658767652372,154.18364276688342
2.7650806482539583,6.808380554403077,544.3447973614592
1.1967955600822304,0.9801766314870806,69.38066298288079
1.8554045047644967,5.075112040079818,219.0678879715241
1.4516067975741964,5.673298631304843,130.69919996991433
0.8726561507412527,3.738942812749287,39.184867667010465
0.1560759772200504,3.4951300507806025,1.6278363760914543
1.9176654455778814,7.647909887167242,259.35440370157244
3.123199443262525,3.6384236980671085,645.1026002873542
0.20801798192075763,3.8446391931968797,2.631991190073049
1.1912675063287261,1.8975736127925797,71.37878378516174
1.3789992153713555,2.9624885401769214,103.93384213913072
1.8143623473886568,5.072142329750795,208.55206362267606
2.458294380175526,4.705662277479299,399.0143627485871
0.10797950044634723,7.746165823402089,2.086770117339025
0.21385587458975508,6.250646846084646,3.6426497565964104
2.192026527918327,1.389916266572608,279.6176374301657
0.36817597936460716,4.090334452234133,7.119399875364968
0.9058613652765021,1.44215545661861,37.8655022499851
3.089943780278224,2.785503761069669,617.0888245967137
2.1092535842360793,6.098705452624778,300.54275694894505
0.030585507960269386,4.867180230607737,0.5052783778406623
0.9441602202350756,3.4160575940859434,45.734219908639304
2.4301591341119577,5.565327121732419,399.84722687452535
0.5996004520308423,5.628063132051888,20.160450885619024
3.059073641194928,3.430969069523865,613.977157765612
1.5351907045412565,7.770344291296469,161.79620460149465
2.769458437947705,4.66960469812257,513.8290911121579
1.2515732714184902,6.698382931774083,99.11903509535864
1.896243106667566,2.077377659213913,206.41310231801054
2.1148297257376445,2.152395145636726,264.438801233487
2.0916489792874438,6.953090747881301,304.2542838954054
1.9739394122155935,5.537431172619748,255.14527094564232
3.036566306980721,1.4537430750466243,574.7571337699367
1.6775807810414862,6.86534821972897,188.5488391918468
2.77720031050778,4.953874283165241,521.0148687059532
2.6632406023203488,6.9917651460274355,506.28985247872316
2.486102091748531,5.169276276919946,414.5877373582928
0.4361594376021443,0.49390765361457056,7.557592466224678
0.6572357424335579,3.66780704033775,21.456359230255096
2.393560332540169,1.9108928726659018,345.62814877091154
2.985263954563724,7.676947048934854,653.176953170542
0.8220298193561382,7.655661618647718,43.09985428999259
1.674888572006502,4.631112141992021,171.81325107816988
0.8668556315279683,3.7274759185800317,38.60085011420599
2.816654927920369,6.54292347631914,561.3328491238757
1.1209465478080913,2.757682098196052,64.71086598871652
2.4149697719259664,1.1535004178385995,344.63246717268504
1.2546138629116033,3.128458662996792,84.61334013006577
2.0706747181297733,5.252007735797833,280.30692293920293
1.797089186946649,7.133174211691395,221.12827815189468
2.0599461357774427,0.9786020231133925,239.89881553727824
2.4161294310015466,5.79865203294069,397.8614284975617
3.1150657109999904,6.45803864073517,690.0153055488074
2.276554634138693,3.184988178621656,321.9079618489597
1.16815289019079,3.5459826857904764,73.5019619982246
0.6887823170564741,0.6066261632350862,19.92443809633195
3.0544555789247996,6.912269019546867,670.5897982692553
0.653670078147069,5.499178806851137,23.729247228514442
2.2986975166669557,5.149681597965608,350.28189361652926
0.8785977210188276,0.8570496190587358,34.43216937030986
1.910970918955042,7.256651080573837,253.59781184999724
0.2350518210524184,7.013802514063673,4.5551318797101805
2.4668372276759483,3.041781275342082,382.15503313056337
0.24813190700152685,4.051271263158915,3.5618496557506174
2.7391611403947325,3.898689159487045,491.2350075378219
1.045108831605814,1.5724407957465818,52.42562588781651
1.6951002689462091,6.747312324808689,191.91595497026844
1.774663855697476,1.2681318522211207,172.53839524690733
0.7556466037480591,4.265099286765419,29.678101962326313
1.1880260812912002,6.50633066145195,87.78823035609348
0.7717039356143335,0.7661658080447822,25.759760400116917
1.620169523243705,0.9698622170085658,138.6428030636079
1.7834678004992996,1.5761697168508633,176.4260948751034
0.15430047051894014,1.830547937260496,1.2291870745341928
2.6057863950873212,1.0356785834766065,406.5927637166441
2.0562697877243985,2.608128138131927,252.1396446737709
1.9418605910165576,6.449242238141009,254.63266088738987
2.733933046458841,4.505355143646243,497.64454343432106
0.5419226179532002,5.781695756450479,16.722660886069296
0.3999844288143075,5.978461284572919,9.639953768555536
0.2025001602037287,3.785073707009585,2.5069515594118936
2.24367533776943,5.575946588073627,337.18923418016215
1.6138860390614809,5.504989934669604,163.92157578876217
1.5280792434787618,3.070677788417246,131.52160092097517
0.16780414270354793,6.523392749240004,2.739000125504303
1.2747716648504412,1.750174271233762,82.65764208311694
0.8867463097196122,3.518651912375116,40.10087290561887
0.8962760297298485,0.5668731231529289,35.49902658343045
0.8781489477098181,7.239979546460353,48.134155668474115
1.8954594527194972,6.49704431777751,242.0852117002473
0.05843135834952924,1.942718168493136,0.2924974602439716
0.8231435564264752,4.094040716026847,35.231471218833484
2.6582576796806516,0.38175183882675157,417.2897831229698
2.4863787237750143,0.23363111200930753,358.07286612749965
0.859277806728557,0.3197558059084047,31.959068190566654
0.3784673633307449,6.317078336244517,9.000993288567564
0.03913440020716522,1.8897995305367807,0.17937728845359616
1.5013958387042885,0.8184901608752577,115.75702560014204
2.0230341151926767,2.046354843452926,238.5857565869918
2.0220027804361265,4.596149859418862,260.03755000478236
0.509339771166192,7.683118147604105,17.09946949526311
2.9436937499959774,5.669304248166825,600.5951905155022
1.8775220674082491,7.315945158081571,244.72239901636465
2.800166008460845,3.2043023341103334,505.1776003124509
1.678468242887394,1.1331776671256684,151.19464594813195
0.9891742918124885,6.786023485693911,60.18416621224671
0.5331127790070682,5.593444261448203,15.986239290469504
2.6062865630291587,2.298712278420396,421.6262806650194
0.6650509361705387,6.153639482614723,25.598238322646846
1.7564434781350413,1.186675651312223,168.03163013167972
2.7113312235034432,2.3014813507389693,459.5914105949232
2.36017792613788,6.304294214693568,384.73308293466033
1.7124750766279992,6.685234315687773,195.71190951258657
3.094138094856247,0.55971805248224,585.5823871960397
2.9768776799436822,6.388746980032911,626.9305136004007
2.394129540066932,2.9047155889892844,356.43922347820836
2.107492283034458,7.173019207065056,311.6138887254003
1.084939996453541,3.7749178152247422,63.09695732307717
2.453852976865093,2.5184943049450945,371.865843479079
2.4750523695258924,0.9807563902141956,362.1611511519513
1.1067226740945573,3.3935178432013062,64.75617326254233
1.666475156727676,3.1335195100683633,160.26808160323483
1.338447048078335,1.1390774643364523,90.06234964649391
0.9175826977917036,7.8411371850239995,54.544512723013376
0.27099630337451563,0.23728495250945159,2.864873738986521
2.2290810452997856,6.611943860558022,344.2974674653814
0.5712779991036404,5.9430713665641175,18.731461468739568
0.0528290408921292,5.089945048930141,0.7233333469387027
0.4530774632328651,2.745763944071789,9.534852892491829
1.2773540513439623,3.9764472134783473,91.4624815010409
2.082962655539373,6.565836612851369,297.4232653269338
3.1014458711313764,3.6974327705207717,636.5397607037781
2.251613812208005,1.537671738593514,298.2628991009708
0.6892479116510132,7.89941052311939,30.801287735631824
1.148513928736326,6.597816820948964,81.99082981372925
1.1791869076404666,4.500514219968455,78.45214378009506
0.4538134170988281,2.9258170531184984,9.686593047976734
2.736628445715541,1.0459775686240498,453.10656888715084
0.037163364616955394,4.350988639676441,0.46956565602076267
1.0593744636624964,5.703920713448819,65.84403962686963
0.41902220323563755,6.737291897467517,11.15415875256519
2.8357158915328062,1.1816622716726988,491.6614903846183
2.289905117766078,0.49225217989586145,300.0221919136419
2.6324656821491352,2.387202085829591,432.0163683700965
2.6278405069637087,4.617518126110036,458.94610399831384
1.1350704558355806,3.665237902248646,69.3449133117375
1.0464693960505336,2.66318562621655,55.309088247060735
1.340783222023185,7.243517211215573,117.98297630994918
2.456965870082926,6.332672651887031,419.1771946028679
1.4452286611331435,4.595987366570306,123.59311438002776
0.6305998303863963,6.047662971703999,22.876549321844028
2.914406313452766,0.12972749726611976,507.99492185235357
1.5096183348850232,4.787156343917641,137.248610085927
1.371397301764849,1.3056009057927804,95.85874406797852
1.0352535053041623,1.1535182008359026,50.34670752116459
0.6208399635556138,2.2379244440955013,17.48631361898083
2.7364724729775016,0.030031231184926455,440.79375059005014
2.4454452364728,6.416074272017334,416.13625073657914
1.033540547823239,0.1188943527967945,47.889077303341956
1.9454194006769623,1.1931543394818416,212.18697679662003
0.0530294569383936,7.072258468735026,1.1578872384410508
1.484725585457926,0.9744357774744863,113.50401978983707
0.07825149037531688,2.72461146782383,0.5429219189056489
0.8667259667099017,5.128255770109341,41.628428506689986
1.5052705063392928,5.115255841644354,138.26403380749252
1.8515485247167367,0.11081870450770914,182.64499789905588
0.534009984698715,2.144911907333368,12.731058171981054
1.810869836243702,2.8881711677369752,191.50556378991013
0.7298623067038112,5.814518685581945,30.2561593199853
2.5745813513810947,0.6691576671984922,391.81312191700914
1.894341078429874,2.446493177921453,208.63326818944452
2.090256128788543,0.223975003499973,242.02725015464256
0.8162384056579651,1.74779085442744,30.60285286406849
0.7071464905087655,1.6500706634771554,22.314362902626073
0.37402125890096943,4.816721225252158,7.7806105788360815
1.052437834860912,1.4952539534081746,53.068365741981495
1.3876194535502135,6.856130144941372,124.83577289755304
2.1550502236423865,3.5337718076124878,288.52053326601344
3.0633402861826817,4.944390509499194,640.4069587871668
2.110100299894452,1.239701759407641,255.45711079402844
0.7914578840113263,2.7872873087658823,30.201837765936276
1.9089481137604236,4.364302907749511,227.2375079041841
1.2135052021267343,7.884980377307036,98.26798726874014
0.4996061053465938,2.190562782024852,11.160282712170666
2.9516926102660115,0.6299336418182566,529.1190641845528
0.4077905973739483,4.722452703153771,9.030372738207163
0.00972139356025646,6.793040030647465,0.700280236389652
1.13434196281239,4.4377934664971175,71.8106230815013
1.6920766461728818,0.5278842025315322,150.71397499902915
2.8125872068665125,3.4312005058243704,513.1651072529634
1.1995462401125567,4.08414209821507,79.91771165819851
0.0868059944512051,2.610053962007955,0.6014227044387337
0.5198069383176388,5.181640474324101,14.781401668200514
1.62073652778865,6.787985228529613,174.43535082597774
0.5921718284787403,3.393303814275005,17.01108927322051
2.081558572414359,2.819982661810271,260.92215563637734
2.4302936146602856,4.680028164224538,389.0080586934031
1.416760587116042,6.930357890936666,131.04180011399387
1.308596613411756,7.715376414310337,114.50038247953607
1.3501822839442368,2.877147455988764,98.74268964037121
0.017874386469376842,0.8948793546518914,0.038737248439133364
1.9032513305400582,1.5880727881693213,204.63005193396862
2.8496594206013692,5.384496718353046,556.7241202042212
1.8347992052737114,2.674216144195759,195.7279436344352
0.5277935317674484,2.845258877569771,12.992124712978587
0.6632665552076854,3.6178112362068884,21.801618756939394
2.7905944398585842,6.020063437030965,542.4329261610388
2.3181665870341166,7.559382424732255,385.9968530121338
2.1314786399747145,6.284759733621652,309.3995949064129
2.2819927357232186,6.742819002859459,363.4474063195083
1.1266533918869643,1.3317468371957748,61.43240994883119
0.7387371002788953,1.804067782836312,24.72616084616493
0.48587551498503634,4.741095548991367,12.564530002747114
0.30188296788280594,0.7581781173098321,3.7072225062422133
2.386237865769681,7.8563536222545185,414.05963239703397
0.6996584463102199,4.691561646833299,25.93217953716133
0.8218955827602646,6.349326874754608,39.90730133414953
2.3428876214645,2.3050700824673243,333.63258160294424
2.3385546083159503,6.932399856524416,385.10471488773504
3.1241823953813714,6.281405330414628,691.0040305229113
1.131612770908795,1.7702859943957812,63.250287077262065
0.5144225488477389,0.33512529478359454,10.553345120680794
1.4120945064563335,4.081987917794255,114.88400392627497
0.7392421673737584,1.4141584571179733,24.253803929433563
0.8254707247312046,3.6238597184593866,34.55037648192303
1.008193197981616,3.8802857371201984,54.02117687683188
1.100218199608495,0.8748436616978825,57.06200184935125
2.3862838471026016,6.860387133295492,400.8750097231395
2.228877127848114,0.07969839941890022,278.77783111444285
1.6144966905914166,3.7711334209348992,152.99901103102565
0.26620378718917537,7.190036221774311,5.56227697166597
1.135168070811568,2.0100587082034016,64.37426701153596
2.7463376162237103,2.6167419635831104,476.71104186539395
2.071881531307193,3.848064592912195,267.344069017437
0.10572761921889946,3.473733081960276,0.9494063397036125
2.356936067842493,6.91916710773074,391.3281407054826
2.5017405654209623,6.6749021327375475,440.06731929437944
1.181396620964529,6.439266094825578,86.45229730162474
2.3381833474938443,4.133963910987444,351.74830250551366
1.2511996451691667,5.421573886269184,93.31450082041542
0.13649033561525542,4.904215164794838,1.6920589239148482
1.1356511439657506,4.29055508928995,71.49103817936256
1.4843436689286214,2.4329911073050976,120.11978877973033
2.627013138937895,6.957273827701597,491.57261506726593
2.1758996773548134,7.881909224343572,341.7852749632006
1.7950193376120596,4.826059271475221,201.8102040948287
2.419235874606595,7.874710864748193,426.3009645930577
0.9811231023891653,1.409203540702908,45.15423607294369
2.9454021676261704,1.801887568575311,542.785846437117
2.547138894921504,2.446029609838779,402.6966036159377
2.501014496718267,1.0590018540745687,371.49936515370746
0.4282690262200014,0.23819781516374938,7.153839159797094
1.3877247482122679,5.556751331861015,117.78027772758269
1.2318800561031529,5.281015941199997,89.59787297733128
1.43499911516217,1.2905236986094408,106.27924901706483
1.6706801491610987,6.947598435296071,187.50262372600514
2.6109039845937647,5.669806263122677,466.9161994452005
2.130129142947333,4.933089032198751,294.85443327834196
1.0238930286538628,5.812604123129477,61.52988033434154
2.333640054467168,4.083319347842415,349.7005458323875
0.6733049739747237,1.1147361116705001,19.49535130625523
0.6620047655075022,2.540984427708981,20.380694283724523
0.617137843497221,6.180343517026731,22.117455548707113
0.5284832377171657,5.610795687670483,15.738310953790506
0.4133542950694691,3.7470188013468286,8.593262254425191
1.4213691719258152,2.4892958369290348,109.13364927140681
2.5002790042549736,1.4634860441952071,375.6447895704006
0.7426903630409794,3.2271460689399003,27.017707260480815
1.1266942392518307,0.4801169818565141,59.20857112260226
1.0140130303010826,5.330803786771427,58.790033260040225
1.120437975276536,1.1065075763312224,60.07343446610919
1.0848419621001038,3.068062553908824,61.04330418687958
0.6215742810133347,4.155752717816097,19.71131793169742
0.2125533150338378,4.975677288983394,3.1004192866918503
1.9739726561720419,2.031726032293146,225.65120944741722
1.195640281606475,4.182335730115209,79.70256660151706
1.5903322149397396,2.495233052472358,140.71833800838837
0.25123955590281283,6.720876426518009,4.8550183632783295
0.5889983377153409,7.172703623990597,21.604008667195732
2.439749031721393,1.7881962998379635,359.2389025674412
1.6882060471755242,1.5086557745683233,155.30339193152955
3.0747385695164553,7.531772243981136,691.139029259198
1.6071312383255085,1.90038265800374,140.89445802071367
0.38817202233366294,7.418018437723588,10.348691789171973
1.8311607096938336,1.2399588596256876,185.14832556950978
2.1572122463571355,1.9683643537643052,274.7755820810478
2.098838856155665,6.510043687182122,301.7067594987106
0.07726816338979614,1.7489919751787708,0.401264029165963
1.0066553684080148,2.4146605113955095,50.14888245313092
2.346177768994996,5.941013343118958,375.4759851514355
2.485332950880004,1.1352662186447153,367.15885276430737
2.9990883367075183,2.5995893152818583,576.0998140942665
0.7680348553831836,0.5901293017361988,25.264493926434458
0.4233858786411512,0.17351634509288605,6.956106193612292
1.6688010947257481,6.807422561452317,185.98388305268395
2.7240780351569076,2.4496441091844927,466.2132074876641
1.6483930066274364,5.204390981893323,169.67627390380122
2.7764916150909333,1.607476882140224,474.87829757050673
1.105139546537274,6.309021408988134,74.38441320558162
2.612456959238706,7.2591003677423185,490.39881472236874
0.4544338021604123,1.4354321555598775,8.76249637571981
1.7551714172703021,4.374146374277537,188.7607960958321
1.2101677518568414,2.179298659447899,74.85038942919981
0.9955600188803458,7.787157160162366,64.43176578755195
0.3180608515063645,7.3344146058988064,7.399138762771883
0.31311894910865207,0.06597131247415167,3.7602523883131145
0.31008538988934137,5.7555704058812545,6.119219830036106
2.07456434300363,6.684870850320044,296.1147910772516
1.7536690205476777,5.230642442902603,194.6954390644825
0.03947007710260261,0.8858814225472251,0.10423092845824225
2.813416678014066,3.734525399276989,517.7592879313473
1.3451359972711296,5.652456953743715,110.4699620290877
0.43919134691768175,2.9177830024769804,9.080735541775148
1.586476543986406,0.8496686983579051,131.5389139929211
1.5689307675330761,5.5675528080595145,154.42164211492468
2.934505053014421,7.30270803868973,624.1270178973119
1.6033868290401048,2.7247585992295056,144.61058032549786
2.0088765252160163,5.114330369075489,261.10037208233007
0.9776218393679703,7.135280584367894,59.836119754381485
1.2007634184615459,4.920492028170057,83.28062205497798
1.5057564683589097,2.1720212035076267,122.81081937334186
2.7616817682066324,0.040203834833111074,449.971386554789
1.9872617069727054,5.177669227567986,255.5766497286475
0.9661841234524429,5.9839593069793855,54.85477358845302
0.780121272286685,3.8540157821874796,31.01723041826452
0.03547350435527646,2.373220368658262,0.20716109357623633
2.602728450677179,4.941559895253883,453.9534869880355
1.7241365588259217,3.6545674694073504,176.48525761428778
0.2649656857579054,6.980913035229987,5.403357771482914
1.8318539393345317,7.558869057152047,234.3369520535187
2.61184606864526,2.4655397357432127,425.6219089979249
1.761097048739667,0.9000667645566711,167.33991810030327
3.1237764241245367,1.3926939558916427,610.2414032958017
0.0029452097344514865,4.406084055169701,0.279008620600411
1.9936110121404083,4.520380198788406,251.4109305952172
1.3895750842229082,3.041212713826389,106.08814619142946
2.6592437329508942,1.9758411021893796,436.56200102488685
1.1259491686001608,5.989308250288147,76.2093841129704
3.032691614274311,7.234244967050563,666.5400402671359
1.57110766320438,2.594211813210059,137.42835291448338
2.604427969707277,6.365923424023748,474.25897525691613
2.5123764107133373,7.6839448235554615,458.2421067512221
2.0832379674677917,6.726066293468267,299.212192379956
0.1727275111527222,1.9600278420648198,1.5204165438787385
0.9883908862918828,1.067085962891734,45.18317626946459
0.3408410344854661,0.8801655336485767,4.734983726258278
0.5828343848188304,2.2418664938044737,15.327466038409442
1.6489443046445382,2.83559008093631,154.71384661273103
2.2733591352538776,5.678635411358305,348.02406348937336
1.617232136530535,6.9481901366781305,174.77953126650678
2.124905600930915,1.8447792023508063,264.6134388230756
0.2739257640417653,5.292386101524166,4.768411883550995
2.3626639164624303,3.752146789302329,355.50245708581275
1.5836355013596073,1.5460014777363629,134.4574048494599
2.720335955814925,0.3680345596817345,439.02987786221456
0.30642667493689024,7.9752458854359665,7.432131083668088
0.6553270625260819,6.280332102313512,25.060410129613885
2.2135868555703127,4.668891800426714,317.73824121057226
0.3572929791922667,6.181292203759988,8.060725036747286
0.5110644418588072,1.6725669597786652,11.30724307360179
